anio,mes,fecha_infraccion,dpa_provincia,provincia,tipo_muerte,sexo,edad,canton
2025,11,2025-11-12,13,MANABÍ,ASESINATO,HOMBRE,49,MANTA
2025,11,2025-11-12,13,MANABÍ,ASESINATO,HOMBRE,37,PORTOVIEJO
2025,11,2025-11-12,13,MANABÍ,ASESINATO,HOMBRE,63,PORTOVIEJO
2025,11,2025-11-12,12,LOS RÍOS,ASESINATO,HOMBRE,32,PUEBLOVIEJO
2025,11,2025-11-12,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,11,2025-11-12,13,MANABÍ,ASESINATO,HOMBRE,37,SUCRE
2025,11,2025-11-12,17,PICHINCHA,HOMICIDIO,HOMBRE,37,QUITO
2025,11,2025-11-12,13,MANABÍ,ASESINATO,HOMBRE,24,PAJÁN
2025,11,2025-11-12,07,EL ORO,ASESINATO,HOMBRE,43,MACHALA
2025,11,2025-11-12,07,EL ORO,ASESINATO,HOMBRE,46,MACHALA
2025,11,2025-11-12,22,ORELLANA,ASESINATO,HOMBRE,31,FRANCISCO DE ORELLANA
2025,11,2025-11-12,09,GUAYAS,ASESINATO,HOMBRE,45,GUAYAQUIL
2025,11,2025-11-12,09,GUAYAS,ASESINATO,MUJER,26,GUAYAQUIL
2025,11,2025-11-12,12,LOS RÍOS,ASESINATO,HOMBRE,19,URDANETA
2025,11,2025-11-12,12,LOS RÍOS,ASESINATO,HOMBRE,32,URDANETA
2025,11,2025-11-12,13,MANABÍ,ASESINATO,HOMBRE,25,PORTOVIEJO
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,28,JARAMIJÓ
2025,11,2025-11-11,09,GUAYAS,ASESINATO,MUJER,26,SAN JACINTO DE YAGUACHI
2025,11,2025-11-11,07,EL ORO,ASESINATO,HOMBRE,27,MACHALA
2025,11,2025-11-11,17,PICHINCHA,HOMICIDIO,HOMBRE,30,QUITO
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,25,DURÁN
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,21,DURÁN
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,16,PICHINCHA
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,18,PICHINCHA
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,19,PICHINCHA
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,20,PICHINCHA
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,35,MILAGRO
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,18,SANTA ANA
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,26,GUAYAQUIL
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,62,GUAYAQUIL
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,27,SAN JACINTO DE YAGUACHI
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,24,NARANJAL
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,34,GUAYAQUIL
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,53,TOSAGUA
2025,11,2025-11-11,22,ORELLANA,ASESINATO,HOMBRE,35,FRANCISCO DE ORELLANA
2025,11,2025-11-11,24,SANTA ELENA,ASESINATO,HOMBRE,32,SANTA ELENA
2025,11,2025-11-11,24,SANTA ELENA,ASESINATO,HOMBRE,16,SANTA ELENA
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,41,OLMEDO
2025,11,2025-11-11,13,MANABÍ,ASESINATO,HOMBRE,36,OLMEDO
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,53,PLAYAS
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,35,PLAYAS
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,30,PLAYAS
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,39,EL EMPALME
2025,11,2025-11-11,08,ESMERALDAS,ASESINATO,HOMBRE,14,ESMERALDAS
2025,11,2025-11-11,07,EL ORO,ASESINATO,HOMBRE,22,MACHALA
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,17,SAN JACINTO DE YAGUACHI
2025,11,2025-11-11,07,EL ORO,ASESINATO,HOMBRE,39,EL GUABO
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-11,09,GUAYAS,ASESINATO,MUJER,25,GUAYAQUIL
2025,11,2025-11-11,12,LOS RÍOS,ASESINATO,HOMBRE,58,BABAHOYO
2025,11,2025-11-11,09,GUAYAS,ASESINATO,HOMBRE,49,SAN JACINTO DE YAGUACHI
2025,11,2025-11-11,24,SANTA ELENA,ASESINATO,HOMBRE,20,SANTA ELENA
2025,11,2025-11-10,09,GUAYAS,ASESINATO,MUJER,17,GUAYAQUIL
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,17,EL EMPALME
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,61,SAN JACINTO DE YAGUACHI
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,22,BALZAR
2025,11,2025-11-10,13,MANABÍ,ASESINATO,HOMBRE,32,JARAMIJÓ
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,44,DAULE
2025,11,2025-11-10,12,LOS RÍOS,ASESINATO,HOMBRE,35,VENTANAS
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,42,GUAYAQUIL
2025,11,2025-11-10,07,EL ORO,ASESINATO,HOMBRE,39,MACHALA
2025,11,2025-11-10,12,LOS RÍOS,ASESINATO,HOMBRE,23,QUINSALOMA
2025,11,2025-11-10,08,ESMERALDAS,ASESINATO,HOMBRE,39,QUININDÉ
2025,11,2025-11-10,09,GUAYAS,ASESINATO,MUJER,24,DURÁN
2025,11,2025-11-10,05,COTOPAXI,ASESINATO,HOMBRE,21,PANGUA
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,20,DURÁN
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,50,DURÁN
2025,11,2025-11-10,12,LOS RÍOS,ASESINATO,HOMBRE,40,QUINSALOMA
2025,11,2025-11-10,12,LOS RÍOS,ASESINATO,HOMBRE,28,VINCES
2025,11,2025-11-10,12,LOS RÍOS,ASESINATO,HOMBRE,42,MONTALVO
2025,11,2025-11-10,08,ESMERALDAS,ASESINATO,HOMBRE,43,ESMERALDAS
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,11,2025-11-10,24,SANTA ELENA,ASESINATO,HOMBRE,31,SALINAS
2025,11,2025-11-10,09,GUAYAS,ASESINATO,HOMBRE,59,SAN JACINTO DE YAGUACHI
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,30,MANTA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,MUJER,18,MANTA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,24,MANTA
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,20,GUAYAQUIL
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,57,QUEVEDO
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,37,BABAHOYO
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,23,BABAHOYO
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,24,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,29,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,39,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,25,MACHALA
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,29,BALZAR
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,17,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,15,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,49,MACHALA
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,25,VENTANAS
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,14,VENTANAS
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,17,VENTANAS
2025,11,2025-11-09,02,BOLÍVAR,ASESINATO,HOMBRE,25,ECHEANDÍA
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,47,NARANJAL
2025,11,2025-11-09,17,PICHINCHA,HOMICIDIO,HOMBRE,40,QUITO
2025,11,2025-11-09,17,PICHINCHA,HOMICIDIO,HOMBRE,38,QUITO
2025,11,2025-11-09,17,PICHINCHA,ASESINATO,HOMBRE,35,QUITO
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,31,MANTA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,42,MACHALA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,23,PICHINCHA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,34,PORTOVIEJO
2025,11,2025-11-09,07,EL ORO,ASESINATO,MUJER,71,MACHALA
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,20,GUAYAQUIL
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,55,MOCACHE
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,67,MOCACHE
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,41,MANTA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,32,MANTA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,28,MANTA
2025,11,2025-11-09,13,MANABÍ,ASESINATO,HOMBRE,23,MANTA
2025,11,2025-11-09,12,LOS RÍOS,ASESINATO,HOMBRE,28,BUENA FE
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,33,SAN JACINTO DE YAGUACHI
2025,11,2025-11-09,22,ORELLANA,ASESINATO,HOMBRE,32,FRANCISCO DE ORELLANA
2025,11,2025-11-09,08,ESMERALDAS,ASESINATO,HOMBRE,39,ESMERALDAS
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,32,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,28,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,26,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,37,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,33,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,28,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,37,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,48,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,33,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,48,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,23,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,23,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,25,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,24,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,37,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,37,MACHALA
2025,11,2025-11-09,23,STO DGO DE LOS TSÁCHILAS,ASESINATO,HOMBRE,18,SANTO DOMINGO
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,33,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,28,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,27,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,23,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,19,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,26,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,20,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,41,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,,MACHALA
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,26,MACHALA
2025,11,2025-11-09,24,SANTA ELENA,ASESINATO,HOMBRE,32,SANTA ELENA
2025,11,2025-11-09,24,SANTA ELENA,ASESINATO,HOMBRE,27,SANTA ELENA
2025,11,2025-11-09,12,LOS RÍOS,HOMICIDIO,HOMBRE,16,BABAHOYO
2025,11,2025-11-09,08,ESMERALDAS,ASESINATO,HOMBRE,22,ESMERALDAS
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-09,07,EL ORO,ASESINATO,HOMBRE,20,MACHALA
2025,11,2025-11-09,08,ESMERALDAS,HOMICIDIO,HOMBRE,70,ESMERALDAS
2025,11,2025-11-09,09,GUAYAS,ASESINATO,HOMBRE,35,GUAYAQUIL
2025,11,2025-11-09,13,MANABÍ,HOMICIDIO,HOMBRE,16,PEDERNALES
2025,11,2025-11-08,12,LOS RÍOS,ASESINATO,HOMBRE,38,PUEBLOVIEJO
2025,11,2025-11-08,13,MANABÍ,ASESINATO,HOMBRE,32,SUCRE
2025,11,2025-11-08,07,EL ORO,ASESINATO,HOMBRE,22,HUAQUILLAS
2025,11,2025-11-08,13,MANABÍ,ASESINATO,HOMBRE,57,PORTOVIEJO
2025,11,2025-11-08,13,MANABÍ,ASESINATO,HOMBRE,57,SUCRE
2025,11,2025-11-08,07,EL ORO,ASESINATO,HOMBRE,25,MACHALA
2025,11,2025-11-08,13,MANABÍ,ASESINATO,HOMBRE,25,JIPIJAPA
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,18,GUAYAQUIL
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,34,GUAYAQUIL
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,26,GUAYAQUIL
2025,11,2025-11-08,12,LOS RÍOS,ASESINATO,HOMBRE,17,VINCES
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,48,GUAYAQUIL
2025,11,2025-11-08,09,GUAYAS,ASESINATO,MUJER,43,GUAYAQUIL
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,51,GUAYAQUIL
2025,11,2025-11-08,08,ESMERALDAS,ASESINATO,HOMBRE,34,ESMERALDAS
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,23,EL EMPALME
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,20,SAMBORONDÓN
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,31,EL EMPALME
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,29,EL EMPALME
2025,11,2025-11-08,12,LOS RÍOS,ASESINATO,HOMBRE,32,BUENA FE
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,38,GUAYAQUIL
2025,11,2025-11-08,09,GUAYAS,ASESINATO,HOMBRE,26,GUAYAQUIL
2025,11,2025-11-08,02,BOLÍVAR,ASESINATO,HOMBRE,41,LAS NAVES
2025,11,2025-11-08,12,LOS RÍOS,ASESINATO,HOMBRE,44,VENTANAS
2025,11,2025-11-08,12,LOS RÍOS,ASESINATO,HOMBRE,36,VENTANAS
2025,11,2025-11-08,12,LOS RÍOS,ASESINATO,MUJER,20,VENTANAS
2025,11,2025-11-08,13,MANABÍ,ASESINATO,HOMBRE,46,SUCRE
2025,11,2025-11-08,21,SUCUMBÍOS,ASESINATO,MUJER,17,SHUSHUFINDI
2025,11,2025-11-08,21,SUCUMBÍOS,ASESINATO,HOMBRE,15,SHUSHUFINDI
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,24,SAN JACINTO DE YAGUACHI
2025,11,2025-11-07,07,EL ORO,ASESINATO,HOMBRE,33,MACHALA
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,17,GUAYAQUIL
2025,11,2025-11-07,12,LOS RÍOS,HOMICIDIO,HOMBRE,24,BUENA FE
2025,11,2025-11-07,13,MANABÍ,ASESINATO,HOMBRE,20,PORTOVIEJO
2025,11,2025-11-07,13,MANABÍ,ASESINATO,NO DETERMINADO,,SAN VICENTE
2025,11,2025-11-07,13,MANABÍ,ASESINATO,NO DETERMINADO,,SAN VICENTE
2025,11,2025-11-07,13,MANABÍ,ASESINATO,NO DETERMINADO,,SAN VICENTE
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,68,DAULE
2025,11,2025-11-07,13,MANABÍ,ASESINATO,HOMBRE,25,MONTECRISTI
2025,11,2025-11-07,01,AZUAY,ASESINATO,HOMBRE,36,SANTA ISABEL
2025,11,2025-11-07,07,EL ORO,ASESINATO,HOMBRE,16,SANTA ROSA
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,29,GUAYAQUIL
2025,11,2025-11-07,09,GUAYAS,ASESINATO,MUJER,26,GUAYAQUIL
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,65,GUAYAQUIL
2025,11,2025-11-07,12,LOS RÍOS,ASESINATO,HOMBRE,27,MONTALVO
2025,11,2025-11-07,12,LOS RÍOS,ASESINATO,HOMBRE,72,BUENA FE
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,27,GUAYAQUIL
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,25,PALESTINA
2025,11,2025-11-07,13,MANABÍ,ASESINATO,HOMBRE,,MONTECRISTI
2025,11,2025-11-07,12,LOS RÍOS,ASESINATO,HOMBRE,22,VENTANAS
2025,11,2025-11-07,12,LOS RÍOS,ASESINATO,HOMBRE,25,VENTANAS
2025,11,2025-11-07,09,GUAYAS,ASESINATO,HOMBRE,27,NOBOL
2025,11,2025-11-06,07,EL ORO,ASESINATO,MUJER,30,MACHALA
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,59,GUAYAQUIL
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,24,MACHALA
2025,11,2025-11-06,12,LOS RÍOS,ASESINATO,HOMBRE,43,QUEVEDO
2025,11,2025-11-06,12,LOS RÍOS,ASESINATO,HOMBRE,28,MOCACHE
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,32,DAULE
2025,11,2025-11-06,17,PICHINCHA,HOMICIDIO,HOMBRE,53,QUITO
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,27,GUAYAQUIL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,24,GUAYAQUIL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,21,GUAYAQUIL
2025,11,2025-11-06,13,MANABÍ,ASESINATO,MUJER,27,MANTA
2025,11,2025-11-06,13,MANABÍ,ASESINATO,HOMBRE,59,MANTA
2025,11,2025-11-06,13,MANABÍ,ASESINATO,HOMBRE,34,MANTA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,29,SANTA ROSA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,31,MACHALA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,23,MACHALA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,33,MACHALA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,39,MACHALA
2025,11,2025-11-06,07,EL ORO,ASESINATO,MUJER,17,MACHALA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,29,MACHALA
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,35,HUAQUILLAS
2025,11,2025-11-06,13,MANABÍ,ASESINATO,HOMBRE,18,PORTOVIEJO
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,47,GUAYAQUIL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,59,GUAYAQUIL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,25,NARANJAL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,21,NARANJAL
2025,11,2025-11-06,09,GUAYAS,ASESINATO,HOMBRE,40,GUAYAQUIL
2025,11,2025-11-06,07,EL ORO,ASESINATO,HOMBRE,25,SANTA ROSA
2025,11,2025-11-06,03,CAÑAR,ASESINATO,MUJER,25,LA TRONCAL
2025,11,2025-11-05,09,GUAYAS,ASESINATO,MUJER,24,DURÁN
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,19,PORTOVIEJO
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,27,PORTOVIEJO
2025,11,2025-11-05,17,PICHINCHA,HOMICIDIO,HOMBRE,27,QUITO
2025,11,2025-11-05,18,TUNGURAHUA,ASESINATO,HOMBRE,20,AMBATO
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-05,12,LOS RÍOS,ASESINATO,HOMBRE,17,QUINSALOMA
2025,11,2025-11-05,12,LOS RÍOS,ASESINATO,HOMBRE,38,QUINSALOMA
2025,11,2025-11-05,12,LOS RÍOS,ASESINATO,HOMBRE,35,QUINSALOMA
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,20,CHONE
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,18,CHONE
2025,11,2025-11-05,08,ESMERALDAS,ASESINATO,MUJER,34,ESMERALDAS
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,33,MANTA
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,56,MANTA
2025,11,2025-11-05,03,CAÑAR,HOMICIDIO,HOMBRE,41,LA TRONCAL
2025,11,2025-11-05,07,EL ORO,ASESINATO,HOMBRE,34,HUAQUILLAS
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,23,GUAYAQUIL
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,36,GUAYAQUIL
2025,11,2025-11-05,24,SANTA ELENA,ASESINATO,HOMBRE,31,LA LIBERTAD
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,20,PLAYAS
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,23,EL EMPALME
2025,11,2025-11-05,01,AZUAY,SICARIATO,HOMBRE,27,CUENCA
2025,11,2025-11-05,01,AZUAY,SICARIATO,HOMBRE,18,CUENCA
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,23,DAULE
2025,11,2025-11-05,13,MANABÍ,ASESINATO,HOMBRE,31,MANTA
2025,11,2025-11-05,03,CAÑAR,ASESINATO,HOMBRE,53,LA TRONCAL
2025,11,2025-11-05,08,ESMERALDAS,ASESINATO,HOMBRE,25,ATACAMES
2025,11,2025-11-05,09,GUAYAS,ASESINATO,HOMBRE,27,GUAYAQUIL
2025,11,2025-11-05,08,ESMERALDAS,ASESINATO,HOMBRE,28,ELOY ALFARO
2025,11,2025-11-05,08,ESMERALDAS,ASESINATO,HOMBRE,22,ELOY ALFARO
2025,11,2025-11-05,17,PICHINCHA,HOMICIDIO,HOMBRE,30,CAYAMBE
2025,11,2025-11-04,18,TUNGURAHUA,ASESINATO,HOMBRE,28,AMBATO
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,22,SAN JACINTO DE YAGUACHI
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,23,URDANETA
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,18,URDANETA
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,25,URDANETA
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,21,URDANETA
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,19,URDANETA
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,45,LOMAS DE SARGENTILLO
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,14,LOMAS DE SARGENTILLO
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,46,BALZAR
2025,11,2025-11-04,07,EL ORO,ASESINATO,HOMBRE,32,SANTA ROSA
2025,11,2025-11-04,07,EL ORO,ASESINATO,HOMBRE,41,SANTA ROSA
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,28,GUAYAQUIL
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,37,GUAYAQUIL
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,44,GUAYAQUIL
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,17,GUAYAQUIL
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,,GUAYAQUIL
2025,11,2025-11-04,09,GUAYAS,ASESINATO,MUJER,26,NOBOL
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,47,PLAYAS
2025,11,2025-11-04,09,GUAYAS,ASESINATO,HOMBRE,74,PLAYAS
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,65,VINCES
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,23,VINCES
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,MUJER,32,VENTANAS
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,28,BABA
2025,11,2025-11-04,12,LOS RÍOS,ASESINATO,HOMBRE,36,QUEVEDO
2025,11,2025-11-04,08,ESMERALDAS,ASESINATO,HOMBRE,23,ESMERALDAS
2025,11,2025-11-04,08,ESMERALDAS,ASESINATO,HOMBRE,44,ESMERALDAS
2025,11,2025-11-04,08,ESMERALDAS,ASESINATO,HOMBRE,55,RIOVERDE
2025,11,2025-11-03,09,GUAYAS,ASESINATO,HOMBRE,25,GUAYAQUIL
2025,11,2025-11-03,13,MANABÍ,ASESINATO,HOMBRE,29,PORTOVIEJO
2025,11,2025-11-03,17,PICHINCHA,ASESINATO,HOMBRE,55,MEJÍA
2025,11,2025-11-03,09,GUAYAS,ASESINATO,HOMBRE,35,GUAYAQUIL
2025,11,2025-11-03,07,EL ORO,ASESINATO,HOMBRE,36,PASAJE
2025,11,2025-11-03,07,EL ORO,ASESINATO,HOMBRE,27,EL GUABO
2025,11,2025-11-03,17,PICHINCHA,ASESINATO,HOMBRE,20,QUITO
2025,11,2025-11-03,07,EL ORO,ASESINATO,HOMBRE,45,HUAQUILLAS
